ID_zakazu,ID_kontroly,Sortiment,Mnozstvi,Jednotka,Cena_celkem,Dle_zakona
74873,301205300702101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",5,kus,3250,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74874,211205220015101,"Čerstvé, chlazené nebo zmrazené ovoce",1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74875,241205150406001,Malé domácí elektrické spotřebiče - nespecifikováno,5,kus,345,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74876,241205150406001,Malé domácí elektrické spotřebiče - nespecifikováno,12,kus,588,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74877,241205290405301,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74878,301205220022001,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74879,211205280151202,Svíčky,10,kus,150,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74880,211205280151202,"Chemické, biologické a další prostředky na úklid a údržbu (mýdla,prášky)",10,kus,450,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74881,211205280151202,Laserová ukazovátka,20,kus,780,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74882,211205280151202,Čisticí prostředky,18,kus,270,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74883,211205280151202,"Vybavení domácností ze skla, porcelánu, keramiky, mimo nádobí",3,kus,117,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74884,211205300151201,Květiny,9,kus,1161,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74885,211205300151201,Květiny,2,kus,358,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74886,211205300151201,Květiny,2,kus,458,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74887,211205300151201,Květiny,5,kus,525,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74888,211205300151201,Květiny,1,kus,120,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74889,211205300151201,Květiny,1,kus,85,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74890,211205300151201,Květiny,2,kus,198,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74891,221205189015402,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74892,251205250024201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74893,221205280029902,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),2,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74894,241205280405902,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74895,301205230703201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74896,241205300405902,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",43,kus,2967,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74897,241205300405902,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",91,kus,7189,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74898,241205300405902,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",52,kus,4628,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74899,241205300405902,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",40,kus,3960,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74900,301205290022101,Výrobky kožené a textilní galanterie,6,kus,420,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74901,301205290022101,Výrobky kožené a textilní galanterie,2,kus,180,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74902,301205290022101,Výrobky kožené a textilní galanterie,4,kus,796,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74903,301205290022101,Výrobky kožené a textilní galanterie,4,kus,600,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74904,301205290022101,Výrobky kožené a textilní galanterie,3,kus,750,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74905,271205250506101,Výrobky pro běžnou údržbu a drobné opravy bytu,2,kus,80,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74906,271205250506101,Osobní počítače s obrazovkovými displeji a doprovodné příslušenství,1,kus,100,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74907,271205250506101,"Krášlící kosmetické přípravky (vodičky, opalovací krémy, laky, parfémy)",3,kus,75,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74908,271205250506101,Výrobky pro běžnou údržbu a drobné opravy bytu,1,kus,25,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74909,271205250506101,Oděvy speciálně pro děti a kojence,4,kus,196,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74910,271205250506101,Oděvy speciálně pro děti a kojence,5,kus,345,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74911,271205250506101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",5,kus,345,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74912,271205250506101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",5,kus,245,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74913,271205250506101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",10,kus,690,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74914,211205240104401,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74915,211205230104401,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74916,221205300029901,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74917,271203080307201,"Hračky pro děti, mimo předchozí poloožky",31,kus,139.5,"22/1997, §18a, odst.4 - ředitelské  stažení z trhu nebo distribuce výrobku ohrožení oprávněného zájmu"
74918,311205240600202,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74919,311205230600201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74920,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",11,kus,1309,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74921,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",5,kus,1145,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74922,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",7,kus,1533,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74923,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",7,kus,2100,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74924,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",11,kus,1749,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74925,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",24,kus,1416,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74926,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",4,kus,796,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74927,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",20,kus,1580,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74928,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",6,kus,1914,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74929,271205280505501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",6,kus,834,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74930,241205300400601,Délková měřidla,1,kus,0,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74931,221205290254501,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74932,221205280252201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74933,101206010009502,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),2,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74934,211206010105901,"Výrobky pro osobní hygienu (mýdla, pasty, šampony, mléka)",25,kus,2225,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74935,211206010105901,"Výrobky pro osobní hygienu (mýdla, pasty, šampony, mléka)",12,kus,660,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74936,221205230252202,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74937,221205220252202,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74938,211206010105902,Aerosolové rozprašovače obecně,12,kus,588,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74939,211206010105902,Aerosolové rozprašovače obecně,14,kus,686,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74940,211206010105902,Aerosolové rozprašovače obecně,12,kus,588,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74941,241206010401601,Objemová měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74942,241206010401601,Objemová měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74943,221205230251301,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74944,311205280605701,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74945,271205310309701,Drobná textilní galanterie,15,kus,3750,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74946,271205310309701,Drobná textilní galanterie,4,kus,920,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74947,271205310309701,Drobná textilní galanterie,6,kus,1440,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74948,271205310309701,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",25,kus,625,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74949,311205220605701,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74950,271205310024101,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74951,221205300251301,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
74952,271205310309702,"Náplně do zapalovačů a další potřeby pro kuřáky (DÝMKY, ŠPIČKY apod.)",6,kus,1080,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74953,271205310309702,Drobná textilní galanterie,2,kus,340,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74954,271205310309702,"Náplně do zapalovačů a další potřeby pro kuřáky (DÝMKY, ŠPIČKY apod.)",4,kus,320,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74955,271205310309702,"Bižuterie, manžetové knoflíky, spony do kravat",9,kus,900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74956,271205310309702,"Klenoty, hodiny, hodinky - blíže nespecifikováno",6,kus,900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74957,271205310309702,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",4,kus,480,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74958,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",10,kus,1300,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74959,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",9,kus,900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74960,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",9,kus,990,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74961,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",8,kus,1760,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74962,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",6,kus,1320,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74963,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,500,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74964,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,440,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74965,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",3,kus,450,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74966,271206010024101,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",5,kus,2450,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74967,401205290557603,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",3,kus,360,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74968,401205290557603,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",5,kus,900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74969,401205290557603,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",6,kus,1788,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74970,401205290557603,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",5,kus,1490,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
74971,401205290557603,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",7,kus,1260,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
